time,depot,availability,dt_h,day,energy_required_MWh,charger_power_MW,charging_efficiency,base_load_MW
2026-01-03 04:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1723114949
2026-01-03 05:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.8308895446
2026-01-03 05:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5032378898000001
2026-01-03 05:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.4210919953
2026-01-03 05:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1611315692
2026-01-03 06:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.8333469867
2026-01-03 06:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.49922787799999996
2026-01-03 06:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.42415556179999997
2026-01-03 06:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1633469836
2026-01-03 07:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.365231373
2026-01-03 07:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8975219483
2026-01-03 07:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.2555523290000001
2026-01-03 07:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3589502812
2026-01-03 08:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.366408111
2026-01-03 08:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.9066376966
2026-01-03 08:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.26569585
2026-01-03 08:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3800354766
2026-01-03 09:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.3597885040000002
2026-01-03 09:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8854706033
2026-01-03 09:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.2694491860000001
2026-01-03 09:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3708636012
2026-01-03 10:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.375995437
2026-01-03 10:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.9185960490999999
2026-01-03 10:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.244989588
2026-01-03 10:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3976888227
2026-01-03 11:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.216585739
2026-01-03 11:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8066643826
2026-01-03 11:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.0469285110000002
2026-01-03 11:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3361122974
2026-01-03 12:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.250948473
2026-01-03 12:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.7862738243999999
2026-01-03 12:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.078148083
2026-01-03 12:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.334705989
2026-01-03 13:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.268897491
2026-01-03 13:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8267965550999999
2026-01-03 13:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.0846331299999998
2026-01-03 13:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3571666169
2026-01-03 14:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.267240614
2026-01-03 14:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8329512594
2026-01-03 14:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.0710161040000001
2026-01-03 14:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3624459093
2026-01-03 15:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.273859364
2026-01-03 15:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.8416088918000001
2026-01-03 15:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.073067411
2026-01-03 15:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.3489968938
2026-01-03 16:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.4379862840000002
2026-01-03 16:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.9585513266000001
2026-01-03 16:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.339450155
2026-01-03 16:00:00+01:00,Airmee,0.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.4348380672
2026-01-03 17:00:00+01:00,ICA,0.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.46850835
2026-01-03 17:00:00+01:00,Mathem,0.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.9584046555
2026-01-03 17:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.351744546
2026-01-03 17:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.41903098670000005
2026-01-03 18:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,1.465286238
2026-01-03 18:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.9784099129
2026-01-03 18:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,1.359723623
2026-01-03 18:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.4145326358
2026-01-03 19:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.899302175
2026-01-03 19:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5704136602
2026-01-03 19:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.5125650662000001
2026-01-03 19:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.2017323902
2026-01-03 20:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.8895257769999999
2026-01-03 20:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5757852647
2026-01-03 20:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.5238952286999999
2026-01-03 20:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1781901492
2026-01-03 21:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.9001340570999999
2026-01-03 21:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5635163639999999
2026-01-03 21:00:00+01:00,Postnord,0.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.5231786207
2026-01-03 21:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1870515955
2026-01-03 22:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.9061535367
2026-01-03 22:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5611010779
2026-01-03 22:00:00+01:00,Postnord,1.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.4883208501
2026-01-03 22:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.19991330840000002
2026-01-03 23:00:00+01:00,ICA,1.0,1.0,2026-01-03 00:00:00+01:00,3.48,0.776,0.92,0.8721755002
2026-01-03 23:00:00+01:00,Mathem,1.0,1.0,2026-01-03 00:00:00+01:00,1.134,0.286,0.92,0.5773872313
2026-01-03 23:00:00+01:00,Postnord,1.0,1.0,2026-01-03 00:00:00+01:00,1.5,0.418,0.92,0.4841329612
2026-01-03 23:00:00+01:00,Airmee,1.0,1.0,2026-01-03 00:00:00+01:00,0.432,0.132,0.92,0.1843659942
2026-01-04 00:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8766114697
2026-01-04 00:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5479517230000001
2026-01-04 00:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4901331942
2026-01-04 00:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1657477878
2026-01-04 01:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8587042804
2026-01-04 01:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5336668815000001
2026-01-04 01:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.47163645719999997
2026-01-04 01:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1798236554
2026-01-04 02:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8581005796
2026-01-04 02:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5248758833
2026-01-04 02:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4602534419
2026-01-04 02:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1601839453
2026-01-04 03:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8280145434999999
2026-01-04 03:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5199988855000001
2026-01-04 03:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4481971446
2026-01-04 03:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1665909526
2026-01-04 04:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8172913362
2026-01-04 04:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5244318461999999
2026-01-04 04:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4264270733
2026-01-04 04:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.15319781019999998
2026-01-04 05:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8261436671
2026-01-04 05:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5177830248
2026-01-04 05:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4133229354
2026-01-04 05:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1613689648
2026-01-04 06:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8115763309
2026-01-04 06:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5104650396
2026-01-04 06:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.4041807932
2026-01-04 06:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.15447041809999998
2026-01-04 07:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.384875603
2026-01-04 07:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8900296980000001
2026-01-04 07:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.263995494
2026-01-04 07:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.39001887599999996
2026-01-04 08:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.374471373
2026-01-04 08:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8919363859
2026-01-04 08:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.2429550839999999
2026-01-04 08:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.3674188252
2026-01-04 09:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.356996122
2026-01-04 09:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.9062379508
2026-01-04 09:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.265331725
2026-01-04 09:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.3914182727
2026-01-04 10:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.389130853
2026-01-04 10:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.9226354888
2026-01-04 10:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.260984523
2026-01-04 10:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.40020504799999995
2026-01-04 11:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.22906891
2026-01-04 11:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8148962026000001
2026-01-04 11:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.045318687
2026-01-04 11:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.3132298564
2026-01-04 12:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.242324276
2026-01-04 12:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8281377743
2026-01-04 12:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.048076321
2026-01-04 12:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.3448094784
2026-01-04 13:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.257684823
2026-01-04 13:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8139371959
2026-01-04 13:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.066111189
2026-01-04 13:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.32852451660000004
2026-01-04 14:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.272357319
2026-01-04 14:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8270923718000001
2026-01-04 14:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.076574452
2026-01-04 14:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.3275957918
2026-01-04 15:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.29525734
2026-01-04 15:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.8303082863
2026-01-04 15:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.097905771
2026-01-04 15:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.35557562639999996
2026-01-04 16:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.4378520799999999
2026-01-04 16:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.9452088169
2026-01-04 16:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.324137282
2026-01-04 16:00:00+01:00,Airmee,0.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.4212008673
2026-01-04 17:00:00+01:00,ICA,0.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.460847644
2026-01-04 17:00:00+01:00,Mathem,0.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.9582394098
2026-01-04 17:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.351069797
2026-01-04 17:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.4189077068
2026-01-04 18:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,1.466516805
2026-01-04 18:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.958339599
2026-01-04 18:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,1.378899741
2026-01-04 18:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.40808600419999996
2026-01-04 19:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.888960596
2026-01-04 19:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5612799773
2026-01-04 19:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.5238154138
2026-01-04 19:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.190685089
2026-01-04 20:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8916832408
2026-01-04 20:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.57099128
2026-01-04 20:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.5121293026
2026-01-04 20:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1879723442
2026-01-04 21:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.9058710111
2026-01-04 21:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5527507325000001
2026-01-04 21:00:00+01:00,Postnord,0.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.5201081272
2026-01-04 21:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1804278204
2026-01-04 22:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8907871005
2026-01-04 22:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5644716266
2026-01-04 22:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.5073333378
2026-01-04 22:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1804171762
2026-01-04 23:00:00+01:00,ICA,1.0,1.0,2026-01-04 00:00:00+01:00,3.48,0.776,0.92,0.8859328286
2026-01-04 23:00:00+01:00,Mathem,1.0,1.0,2026-01-04 00:00:00+01:00,1.134,0.286,0.92,0.5584059621999999
2026-01-04 23:00:00+01:00,Postnord,1.0,1.0,2026-01-04 00:00:00+01:00,1.5,0.418,0.92,0.5069614772
2026-01-04 23:00:00+01:00,Airmee,1.0,1.0,2026-01-04 00:00:00+01:00,0.432,0.132,0.92,0.1694439527
2026-01-05 00:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,0.8674250693000001
2026-01-05 00:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.5488865049
2026-01-05 00:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,0.5108077381
2026-01-05 00:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.1828177858
2026-01-05 01:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,0.8480844157999999
2026-01-05 01:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.5341850946
2026-01-05 01:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,0.4872195816
2026-01-05 01:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.1843120232
2026-01-05 02:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,0.8557243299
2026-01-05 02:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.5215946109
2026-01-05 02:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,0.45635286459999996
2026-01-05 02:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.15549086199999998
2026-01-05 03:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,0.8389806884
2026-01-05 03:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.5456777957000001
2026-01-05 03:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,0.4490511429
2026-01-05 03:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.1609155093
2026-01-05 04:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,0.8025893812
2026-01-05 04:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.5156877682000001
2026-01-05 04:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,0.4320008319
2026-01-05 04:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.14528388949999999
2026-01-05 05:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.244138976
2026-01-05 05:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.7852213343
2026-01-05 05:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.034043823
2026-01-05 05:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3269979793
2026-01-05 06:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.3857578289999999
2026-01-05 06:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9038293436
2026-01-05 06:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.258720886
2026-01-05 06:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3717457746
2026-01-05 07:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.378396058
2026-01-05 07:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.904388597
2026-01-05 07:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.254633065
2026-01-05 07:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3675660655
2026-01-05 08:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.3905271350000001
2026-01-05 08:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9248472016
2026-01-05 08:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.291298766
2026-01-05 08:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3917634142
2026-01-05 09:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.38886855
2026-01-05 09:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.927891754
